epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
392,5018.46,0.13831,7.32028,0,0.12439,0.87257,0.99878,1,0.995,0.995,0.9559,0.95714,0.96937,0.44974,4.10395,4.42195,0,1.90226,6.8621,0.00045164,0.00045164,0.00045164
393,5030.21,0.13262,7.63692,0,0.12516,0.86465,0.99894,1,0.995,0.995,0.9561,0.95714,0.96826,0.45623,4.0867,4.38176,0,1.93817,6.78898,0.00044768,0.00044768,0.00044768
394,5041.88,0.12935,7.82614,0,0.1203,0.87056,0.99925,1,0.995,0.995,0.95641,0.95714,0.96824,0.46918,4.08038,4.39926,0,1.91183,6.79764,0.00044372,0.00044372,0.00044372
395,5054.76,0.12477,7.29677,0,0.11986,0.86421,0.99925,1,0.995,0.9943,0.95641,0.95714,0.96962,0.44821,4.06914,4.40652,0,1.92145,6.76369,0.00043976,0.00043976,0.00043976
396,5066.46,0.13662,7.72122,0,0.12106,0.87532,0.99926,1,0.995,0.995,0.95642,0.95714,0.97204,0.45987,4.06286,4.3878,0,1.95011,6.72341,0.0004358,0.0004358,0.0004358
397,5079.73,0.14297,7.75845,0,0.12465,0.88109,0.99927,1,0.995,0.995,0.95643,0.95714,0.97387,0.44663,4.06786,4.38844,0,1.90965,6.74444,0.00043184,0.00043184,0.00043184
398,5091.88,0.15609,7.52127,0,0.1345,0.8765,0.99924,1,0.995,0.995,0.9564,0.95714,0.97159,0.43509,4.06922,4.39202,0,1.83828,6.87457,0.00042788,0.00042788,0.00042788
399,5105.96,0.14995,7.49753,0,0.12518,0.86661,0.99875,1,0.995,0.99318,0.95591,0.95714,0.97144,0.44569,4.06481,4.38493,0,1.82394,7.00636,0.00042392,0.00042392,0.00042392
400,5117.92,0.13425,7.32392,0,0.1182,0.87688,0.99901,1,0.995,0.995,0.956,0.95714,0.97008,0.42757,4.06445,4.37848,0,1.87567,6.95219,0.00041996,0.00041996,0.00041996
401,5129.68,0.13268,7.25525,0,0.12287,0.87024,0.99858,1,0.995,0.995,0.95573,0.95714,0.97043,0.45485,4.06117,4.37173,0,1.92311,6.99197,0.000416,0.000416,0.000416
402,5145.99,0.12978,7.6528,0,0.12041,0.86078,0.99929,1,0.995,0.995,0.95646,0.95714,0.97119,0.45887,4.05481,4.37406,0,1.83628,7.05277,0.00041204,0.00041204,0.00041204
403,5158.72,0.13832,7.51514,0,0.12321,0.8601,0.99928,1,0.995,0.995,0.95645,0.95714,0.97142,0.45896,4.04389,4.37409,0,1.87663,6.97222,0.00040808,0.00040808,0.00040808
404,5170.91,0.13154,7.54168,0,0.12281,0.86943,0.99928,1,0.995,0.99323,0.95644,0.95714,0.97217,0.46051,4.04138,4.38876,0,1.8764,6.98479,0.00040412,0.00040412,0.00040412
405,5185.99,0.13979,7.67873,0,0.12831,0.87459,0.99927,1,0.995,0.99388,0.95644,0.95714,0.97301,0.46081,4.06905,4.39683,0,1.87717,7.03439,0.00040016,0.00040016,0.00040016
406,5199.74,0.13882,7.58272,0,0.12826,0.86354,0.99927,1,0.995,0.9938,0.95644,0.95714,0.97456,0.46586,4.06195,4.39056,0,1.90276,7.10857,0.0003962,0.0003962,0.0003962
407,5211.94,0.13402,7.39936,0,0.12287,0.85639,0.99926,1,0.995,0.99391,0.95643,0.95714,0.97402,0.45256,4.05957,4.37872,0,1.90471,7.0851,0.00039224,0.00039224,0.00039224
408,5223.69,0.12702,7.40563,0,0.1209,0.87008,0.99927,1,0.995,0.995,0.95643,0.95714,0.97117,0.44882,4.03575,4.38225,0,1.87685,7.02336,0.00038828,0.00038828,0.00038828
409,5235.08,0.12842,7.67273,0,0.12334,0.86487,0.99927,1,0.995,0.995,0.95644,0.95714,0.96258,0.45845,4.03612,4.39885,0,1.8934,6.96706,0.00038432,0.00038432,0.00038432
410,5249.26,0.13062,7.62391,0,0.11968,0.8637,0.99925,1,0.995,0.995,0.95643,0.95714,0.94957,0.43755,4.07513,4.4255,0,1.90694,6.96031,0.00038036,0.00038036,0.00038036
411,5261.63,0.13466,7.69164,0,0.12308,0.86568,0.99927,1,0.995,0.995,0.95644,0.95714,0.96568,0.4357,4.07496,4.40805,0,1.91667,6.88184,0.0003764,0.0003764,0.0003764
412,5274.82,0.12947,7.47543,0,0.11822,0.85713,0.99775,1,0.995,0.995,0.95499,0.95714,0.96683,0.44073,4.09373,4.39041,0,1.98734,7.06679,0.00037244,0.00037244,0.00037244
413,5286.97,0.12898,7.46421,0,0.12226,0.86791,0.998,1,0.995,0.99396,0.95523,0.95714,0.9641,0.43342,4.11052,4.41551,0,1.93772,7.07943,0.00036848,0.00036848,0.00036848
414,5299.55,0.13266,7.38182,0,0.12262,0.86698,0.99845,1,0.995,0.995,0.95566,0.95714,0.96747,0.44576,4.11689,4.41002,0,1.9795,7.13918,0.00036452,0.00036452,0.00036452
415,5311.81,0.12542,7.43321,0,0.11722,0.85716,0.99908,1,0.995,0.99411,0.95627,0.95714,0.96719,0.46256,4.0841,4.37823,0,1.9725,7.10411,0.00036056,0.00036056,0.00036056
416,5325.09,0.13357,7.48005,0,0.12008,0.87063,0.99923,1,0.995,0.995,0.9564,0.95714,0.96826,0.46698,4.06984,4.38696,0,1.91438,7.05241,0.0003566,0.0003566,0.0003566
417,5336.87,0.12855,7.77428,0,0.12117,0.86099,0.99923,1,0.995,0.995,0.95639,0.95714,0.96873,0.46409,4.06336,4.41421,0,1.86944,7.04471,0.00035264,0.00035264,0.00035264
418,5348.99,0.11888,7.45429,0,0.11115,0.86433,0.99924,1,0.995,0.995,0.9564,0.95714,0.96911,0.45406,4.05105,4.39875,0,1.85789,7.006,0.00034868,0.00034868,0.00034868
419,5361.2,0.11977,7.39938,0,0.11098,0.86519,0.99928,1,0.995,0.995,0.95643,0.95714,0.96828,0.45037,4.05051,4.40817,0,1.85944,6.93246,0.00034472,0.00034472,0.00034472
420,5376.52,0.1219,7.55641,0,0.11322,0.8614,0.99928,1,0.995,0.995,0.95644,0.95714,0.97029,0.45517,4.05649,4.42214,0,1.88662,6.9641,0.00034076,0.00034076,0.00034076
421,5390.85,0.12061,7.54267,0,0.11351,0.8676,0.99927,1,0.995,0.995,0.95644,0.95714,0.97087,0.45697,4.05441,4.42688,0,1.88983,6.95355,0.0003368,0.0003368,0.0003368
422,5402.65,0.11951,7.29597,0,0.11293,0.86825,0.99926,1,0.995,0.995,0.95642,0.95714,0.97208,0.46296,4.05458,4.4076,0,1.88143,6.89608,0.00033284,0.00033284,0.00033284
423,5414.79,0.12664,7.6239,0,0.11577,0.87968,0.99919,1,0.995,0.995,0.95713,0.95714,0.97296,0.4688,4.08126,4.3957,0,1.91017,6.86885,0.00032888,0.00032888,0.00032888
424,5427.12,0.12009,7.39325,0,0.10967,0.86819,0.99919,1,0.995,0.995,0.9571,0.95714,0.97275,0.45534,4.07332,4.3808,0,1.95823,6.98403,0.00032492,0.00032492,0.00032492
425,5438.76,0.12679,7.64043,0,0.1158,0.87147,0.99918,1,0.995,0.995,0.95709,0.95714,0.97234,0.44497,4.08911,4.36657,0,1.93378,6.9734,0.00032096,0.00032096,0.00032096
426,5451.48,0.12674,7.36869,0,0.11538,0.87697,0.9992,1,0.995,0.995,0.95674,0.95714,0.97289,0.44514,4.05851,4.36649,0,1.90676,7.00402,0.000317,0.000317,0.000317
427,5464.85,0.12632,6.93468,0,0.11922,0.86716,0.99923,1,0.995,0.995,0.95665,0.95714,0.97311,0.46959,4.05508,4.36287,0,1.91112,6.91937,0.00031304,0.00031304,0.00031304
428,5476.77,0.125,7.4744,0,0.11679,0.85478,0.99924,1,0.995,0.995,0.9566,0.95714,0.97255,0.46428,4.06238,4.36461,0,1.9032,6.86235,0.00030908,0.00030908,0.00030908
429,5488.21,0.11904,7.42715,0,0.11122,0.85775,0.99925,1,0.995,0.995,0.95661,0.95714,0.97211,0.45518,4.06717,4.3671,0,1.97112,6.84938,0.00030512,0.00030512,0.00030512
430,5500.96,0.11734,7.25285,0,0.11389,0.86332,0.99923,1,0.995,0.99444,0.9565,0.95714,0.97238,0.4443,4.09394,4.37397,0,1.94446,6.8827,0.00030116,0.00030116,0.00030116
431,5512.22,0.12111,7.47125,0,0.11437,0.85952,0.99924,1,0.995,0.995,0.95642,0.95714,0.97272,0.44416,4.0778,4.37405,0,1.8664,6.92776,0.0002972,0.0002972,0.0002972
432,5524.85,0.12567,7.29152,0,0.11566,0.87655,0.99925,1,0.995,0.99376,0.95642,0.95714,0.97242,0.44105,4.06408,4.37745,0,1.87034,6.97834,0.00029324,0.00029324,0.00029324
433,5536.77,0.1185,7.32554,0,0.11341,0.86433,0.99924,1,0.995,0.995,0.95642,0.95714,0.97253,0.44632,4.04936,4.37162,0,1.85799,7.01593,0.00028928,0.00028928,0.00028928
434,5547.96,0.12457,7.0037,0,0.117,0.86791,0.99925,1,0.995,0.995,0.95643,0.95714,0.97139,0.44682,4.05837,4.36537,0,1.92398,7.06557,0.00028532,0.00028532,0.00028532
435,5559.1,0.11521,7.62594,0,0.11463,0.85724,0.99925,1,0.995,0.995,0.95642,0.95714,0.97037,0.4514,4.07923,4.37172,0,1.96335,7.0753,0.00028136,0.00028136,0.00028136
436,5571.15,0.11154,7.5043,0,0.10976,0.85595,0.99927,1,0.995,0.995,0.95644,0.95714,0.97067,0.47389,4.07964,4.37574,0,2.03885,7.06778,0.0002774,0.0002774,0.0002774
437,5583.7,0.12657,7.30584,0,0.11153,0.86855,0.99926,1,0.995,0.995,0.95644,0.95714,0.96569,0.47233,4.08171,4.3858,0,2.0372,7.05381,0.00027344,0.00027344,0.00027344
438,5596.99,0.10907,7.62369,0,0.10716,0.86007,0.99925,1,0.995,0.995,0.95643,0.95714,0.96055,0.45696,4.07383,4.37791,0,1.98099,7.04897,0.00026948,0.00026948,0.00026948
439,5609.6,0.11508,7.79822,0,0.10855,0.87184,0.99926,1,0.995,0.995,0.95643,0.95714,0.9688,0.45614,4.0662,4.3773,0,1.94501,7.08226,0.00026552,0.00026552,0.00026552
440,5623.84,0.11932,7.26978,0,0.11005,0.86461,0.99927,1,0.995,0.995,0.95645,0.95714,0.97019,0.44907,4.05828,4.37955,0,1.95039,7.0815,0.00026156,0.00026156,0.00026156
441,5635.03,0.11505,7.44654,0,0.1095,0.85952,0.99926,1,0.995,0.995,0.95644,0.95714,0.97127,0.46228,4.05536,4.38677,0,1.93707,7.08555,0.0002576,0.0002576,0.0002576
442,5647.63,0.11166,7.64333,0,0.10781,0.86033,0.99927,1,0.995,0.995,0.95644,0.95714,0.96706,0.46253,4.04852,4.38056,0,1.90285,7.07044,0.00025364,0.00025364,0.00025364
443,5660.15,0.11733,7.52866,0,0.11072,0.86974,0.99925,1,0.995,0.995,0.95643,0.95714,0.97158,0.47035,4.04251,4.37916,0,1.88957,7.04191,0.00024968,0.00024968,0.00024968
444,5671.99,0.1146,7.4415,0,0.11083,0.86401,0.99926,1,0.995,0.995,0.95644,0.95714,0.97096,0.47159,4.05668,4.38997,0,1.93497,7.09246,0.00024572,0.00024572,0.00024572
445,5687.07,0.11288,7.40128,0,0.11022,0.86214,0.99927,1,0.995,0.995,0.95644,0.95714,0.97166,0.47212,4.05892,4.40343,0,1.92724,7.17353,0.00024176,0.00024176,0.00024176
446,5698.59,0.11545,7.81751,0,0.10754,0.86356,0.99918,1,0.995,0.995,0.95634,0.95714,0.97377,0.47456,4.0633,4.42295,0,1.88743,7.17377,0.0002378,0.0002378,0.0002378
447,5710.68,0.11182,6.9462,0,0.11075,0.85735,0.99924,1,0.995,0.995,0.9564,0.95714,0.97314,0.46902,4.05062,4.4047,0,1.87252,7.13819,0.00023384,0.00023384,0.00023384
448,5724.17,0.1096,7.53116,0,0.10852,0.86355,0.99924,1,0.995,0.995,0.95642,0.95714,0.97328,0.46753,4.04906,4.41045,0,1.89821,7.07031,0.00022988,0.00022988,0.00022988
449,5737.07,0.11551,7.60313,0,0.10899,0.86091,0.99924,1,0.995,0.995,0.95667,0.95714,0.9735,0.46288,4.0327,4.41362,0,1.88205,7.10491,0.00022592,0.00022592,0.00022592
450,5751.37,0.10932,7.58187,0,0.10545,0.86583,0.99923,1,0.995,0.995,0.95658,0.95714,0.97501,0.46173,4.0466,4.40444,0,1.91233,7.14183,0.00022196,0.00022196,0.00022196
451,5762.63,0.12342,7.48831,0,0.10987,0.86975,0.99924,1,0.995,0.995,0.95653,0.95714,0.97514,0.46315,4.03885,4.40819,0,1.94558,7.06674,0.000218,0.000218,0.000218
452,5774.5,0.12058,7.47156,0,0.11113,0.86238,0.99925,1,0.995,0.995,0.95648,0.95714,0.97687,0.46906,4.04136,4.40766,0,1.93318,6.94652,0.00021404,0.00021404,0.00021404
453,5786.39,0.11502,7.33498,0,0.10995,0.87263,0.99925,1,0.995,0.995,0.95646,0.95714,0.97642,0.46688,4.03394,4.39239,0,1.95275,6.99753,0.00021008,0.00021008,0.00021008
454,5799.63,0.11179,7.24698,0,0.10823,0.85604,1,1,0.995,0.995,0.95714,0.95714,0.97646,0.46961,4.03698,4.39093,0,1.96851,7.03157,0.00020612,0.00020612,0.00020612
455,5811.22,0.11474,7.46932,0,0.11029,0.85808,0.99926,1,0.995,0.995,0.95643,0.95714,0.97585,0.45281,4.03548,4.38059,0,1.96255,7.03253,0.00020216,0.00020216,0.00020216
456,5823.04,0.1243,7.46401,0,0.11323,0.87918,1,1,0.995,0.995,0.95714,0.95714,0.96995,0.44483,4.02555,4.37368,0,1.9496,7.0374,0.0001982,0.0001982,0.0001982
457,5835.54,0.12182,7.70786,0,0.11132,0.85517,1,1,0.995,0.995,0.95714,0.95714,0.96576,0.43517,4.02701,4.37697,0,1.93603,6.94871,0.00019424,0.00019424,0.00019424
458,5848.18,0.12461,7.2194,0,0.11069,0.85777,1,1,0.995,0.995,0.95714,0.95714,0.96911,0.43893,4.03896,4.38212,0,1.91136,6.91408,0.00019028,0.00019028,0.00019028
459,5860.65,0.12342,7.64645,0,0.11288,0.86736,0.99924,1,0.995,0.995,0.95642,0.95714,0.9715,0.44495,4.04517,4.37723,0,1.89133,7.03299,0.00018632,0.00018632,0.00018632
460,5873.28,0.11866,7.47449,0,0.10991,0.87029,0.99925,1,0.995,0.995,0.95642,0.95714,0.9725,0.44388,4.05324,4.38515,0,1.89182,7.14246,0.00018236,0.00018236,0.00018236
461,5885.16,0.1178,7.31784,0,0.107,0.86728,0.99925,1,0.995,0.995,0.95642,0.95714,0.96894,0.43929,4.05887,4.40272,0,1.93871,7.12473,0.0001784,0.0001784,0.0001784
462,5898.02,0.11247,7.46621,0,0.10433,0.86904,0.99926,1,0.995,0.995,0.95643,0.95714,0.96746,0.44163,4.05577,4.41379,0,1.98173,7.19028,0.00017444,0.00017444,0.00017444
463,5910.53,0.11652,7.30033,0,0.10595,0.85806,0.99925,1,0.995,0.995,0.95642,0.95714,0.97047,0.45276,4.0741,4.42426,0,2.00278,7.21339,0.00017048,0.00017048,0.00017048
464,5924.76,0.10792,7.49066,0,0.10235,0.85322,0.99925,1,0.995,0.995,0.95643,0.95714,0.96999,0.45742,4.05722,4.3977,0,1.96724,7.2344,0.00016652,0.00016652,0.00016652
465,5936.16,0.11347,7.58521,0,0.1065,0.86345,0.99926,1,0.995,0.995,0.95644,0.95714,0.97052,0.46805,4.05396,4.39126,0,1.96398,7.26961,0.00016256,0.00016256,0.00016256
466,5948.1,0.11027,7.43016,0,0.1046,0.86084,0.99926,1,0.995,0.995,0.95644,0.95714,0.96979,0.46797,4.05835,4.41491,0,1.98656,7.27631,0.0001586,0.0001586,0.0001586
467,5963.89,0.10603,7.50121,0,0.10271,0.8668,0.99926,1,0.995,0.995,0.95646,0.95714,0.97252,0.4634,4.05049,4.42696,0,1.9785,7.27954,0.00015464,0.00015464,0.00015464
468,5977.51,0.11018,7.08947,0,0.10538,0.8498,0.99925,1,0.995,0.995,0.95642,0.95714,0.97301,0.46461,4.05981,4.44219,0,1.97295,7.19099,0.00015068,0.00015068,0.00015068
469,5990.72,0.11381,7.29135,0,0.10454,0.86209,0.99926,1,0.995,0.995,0.95643,0.95714,0.97326,0.46158,4.06939,4.43652,0,1.97757,7.16104,0.00014672,0.00014672,0.00014672
470,6002.74,0.10652,7.5078,0,0.10112,0.8511,0.99924,1,0.995,0.995,0.95658,0.95714,0.97542,0.45631,4.07766,4.44723,0,2.06788,7.21689,0.00014276,0.00014276,0.00014276
471,6022.28,0.103,7.32758,0,0.10161,0.84644,0.99925,1,0.995,0.995,0.95656,0.95714,0.97543,0.45819,4.08269,4.45224,0,2.10538,7.17429,0.0001388,0.0001388,0.0001388
472,6035.16,0.10266,7.5255,0,0.1015,0.85724,0.99925,1,0.995,0.995,0.95656,0.95714,0.97628,0.45962,4.07354,4.44793,0,2.06699,7.17445,0.00013484,0.00013484,0.00013484
473,6047.9,0.10699,7.48195,0,0.10195,0.85915,0.99925,1,0.995,0.99448,0.95643,0.95714,0.97659,0.46293,4.07724,4.48385,0,2.02687,7.14585,0.00013088,0.00013088,0.00013088
474,6063.02,0.10794,7.50715,0,0.10513,0.86135,1,1,0.995,0.995,0.95714,0.95714,0.9769,0.46437,4.0705,4.44884,0,1.99061,7.11829,0.00012692,0.00012692,0.00012692
475,6075.18,0.10556,7.45458,0,0.10241,0.85669,1,1,0.995,0.995,0.95714,0.95714,0.97632,0.46615,4.0666,4.48791,0,1.9919,7.11849,0.00012296,0.00012296,0.00012296
476,6087.5,0.10236,7.75547,0,0.09929,0.86386,0.99925,1,0.995,0.995,0.95658,0.95714,0.97458,0.4602,4.06837,4.45191,0,2.01583,7.15172,0.000119,0.000119,0.000119
477,6099.67,0.1107,7.40964,0,0.10416,0.86683,0.99925,1,0.995,0.995,0.95642,0.95714,0.97233,0.46436,4.06818,4.47806,0,2.00445,7.17225,0.00011504,0.00011504,0.00011504
478,6113.42,0.11019,7.5072,0,0.09956,0.86314,0.99926,1,0.995,0.99418,0.95643,0.95714,0.97144,0.45257,4.08093,4.49849,0,2.02716,7.24951,0.00011108,0.00011108,0.00011108
479,6125.32,0.11084,7.61494,0,0.10242,0.86489,0.99926,1,0.995,0.995,0.95643,0.95714,0.97102,0.4544,4.07882,4.4836,0,2.04838,7.27222,0.00010712,0.00010712,0.00010712
480,6138.14,0.10667,7.51067,0,0.10188,0.87082,0.99925,1,0.995,0.995,0.95644,0.95714,0.97208,0.45866,4.08226,4.48875,0,2.09679,7.26537,0.00010316,0.00010316,0.00010316
481,6149.86,0.10479,7.11761,0,0.10225,0.86235,0.99925,1,0.995,0.995,0.95647,0.95714,0.97164,0.45183,4.07961,4.45704,0,2.09768,7.22305,9.92e-05,9.92e-05,9.92e-05
482,6161.06,0.10699,7.39487,0,0.10117,0.86193,0.99925,1,0.995,0.994,0.95649,0.95714,0.97148,0.45111,4.07492,4.45279,0,2.09702,7.23358,9.524e-05,9.524e-05,9.524e-05
483,6175.54,0.11322,7.5132,0,0.10225,0.86792,0.99926,1,0.995,0.995,0.95653,0.95714,0.97203,0.45392,4.06543,4.43927,0,2.08956,7.20259,9.128e-05,9.128e-05,9.128e-05
484,6187.62,0.10304,7.59218,0,0.09961,0.85814,0.99925,1,0.995,0.995,0.95656,0.95714,0.97289,0.45176,4.05968,4.42541,0,2.06576,7.20678,8.732e-05,8.732e-05,8.732e-05
485,6200.06,0.10233,7.5438,0,0.09831,0.8684,0.99926,1,0.995,0.995,0.9566,0.95714,0.97387,0.45319,4.05986,4.41346,0,2.05762,7.21925,8.336e-05,8.336e-05,8.336e-05
486,6213.05,0.09947,7.60178,0,0.10012,0.85801,0.99926,1,0.995,0.995,0.95644,0.95714,0.975,0.46014,4.06487,4.41311,0,2.07774,7.23337,7.94e-05,7.94e-05,7.94e-05
487,6226,0.09996,7.48221,0,0.09718,0.85994,0.99926,1,0.995,0.995,0.95644,0.95714,0.97265,0.45873,4.07125,4.42662,0,2.10753,7.22716,7.544e-05,7.544e-05,7.544e-05
488,6238.64,0.10883,7.13484,0,0.1008,0.86704,0.99927,1,0.995,0.995,0.95643,0.95714,0.97063,0.45397,4.08317,4.43541,0,2.09955,7.19108,7.148e-05,7.148e-05,7.148e-05
489,6252.12,0.10425,7.50593,0,0.10019,0.86866,0.99927,1,0.995,0.995,0.95644,0.95714,0.97134,0.45641,4.07848,4.44247,0,2.08626,7.19953,6.752e-05,6.752e-05,6.752e-05
490,6264.87,0.10094,7.34536,0,0.09612,0.86308,0.99927,1,0.995,0.995,0.95644,0.95714,0.97294,0.45845,4.06998,4.44663,0,2.10827,7.22855,6.356e-05,6.356e-05,6.356e-05
491,6278.63,0.09869,7.38335,0,0.09716,0.85735,0.99927,1,0.995,0.995,0.95644,0.95714,0.97352,0.45868,4.07143,4.44016,0,2.12331,7.21946,5.96e-05,5.96e-05,5.96e-05
492,6292.4,0.10251,7.65182,0,0.0979,0.85821,0.99927,1,0.995,0.995,0.95645,0.95714,0.97382,0.46179,4.06622,4.4309,0,2.12437,7.21786,5.564e-05,5.564e-05,5.564e-05
493,6303.87,0.10357,7.17049,0,0.09955,0.85846,0.99926,1,0.995,0.995,0.95644,0.95714,0.97264,0.45755,4.06063,4.42136,0,2.09845,7.22,5.168e-05,5.168e-05,5.168e-05
494,6315.79,0.10162,7.34728,0,0.09792,0.86366,0.99926,1,0.995,0.995,0.95643,0.95714,0.96892,0.45069,4.04867,4.41496,0,2.04851,7.21789,4.772e-05,4.772e-05,4.772e-05
495,6327.04,0.09866,7.27057,0,0.0981,0.87086,0.99926,1,0.995,0.995,0.95644,0.95714,0.96734,0.44849,4.04545,4.42694,0,2.02619,7.20847,4.376e-05,4.376e-05,4.376e-05
496,6338.92,0.09888,7.56727,0,0.09662,0.86638,0.99926,1,0.995,0.995,0.95644,0.95714,0.96823,0.45183,4.05035,4.42159,0,2.04157,7.21207,3.98e-05,3.98e-05,3.98e-05
497,6352.76,0.0992,7.21899,0,0.09908,0.8585,0.99926,1,0.995,0.995,0.95643,0.95714,0.97017,0.45661,4.05084,4.41241,0,2.05504,7.21848,3.584e-05,3.584e-05,3.584e-05
498,6365.27,0.09943,7.51494,0,0.09578,0.85625,0.99926,1,0.995,0.995,0.95644,0.95714,0.97177,0.4555,4.05024,4.41672,0,2.05316,7.18814,3.188e-05,3.188e-05,3.188e-05
499,6377.7,0.09962,7.42144,0,0.09518,0.86426,0.99926,1,0.995,0.995,0.95643,0.95714,0.972,0.45514,4.04566,4.41485,0,2.04142,7.1577,2.792e-05,2.792e-05,2.792e-05
500,6389.75,0.09879,7.26759,0,0.09447,0.85833,0.99926,1,0.995,0.995,0.95644,0.95714,0.97259,0.45419,4.04232,4.41668,0,2.04669,7.14359,2.396e-05,2.396e-05,2.396e-05
